GeoName,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Arkansas,   Farms,Millions of current dollars,2376.8,1957.6,1863.2,1682.1,1910.5,1520.3,2228.2,3340.3,2395.4,2201.7,2547.6,2447.2,1746.8,1542.1,1707.4,2002.3,3303.7,2766.3,2207,1800,2363.2,2207.2,1263.2,1183.5,(NA)
Arkansas,"   Forestry, fishing, and related activities",Millions of current dollars,378,399.9,416.7,420,411.8,415.6,450.2,496.5,495.8,548.1,523.3,535.9,526.2,582.2,547.1,566.1,555.8,586.2,590.2,603.9,612,614.1,606.4,596.7,(NA)
Arkansas,"  Mining, quarrying, and oil and gas extraction",Millions of current dollars,336.8,322.3,320.5,349.5,409.9,369.9,424.7,560.3,754.3,1096.2,1811,2946.9,2403,2910.7,3537.9,3011.2,2887.9,2794.3,1504.9,952.4,886.5,857.1,745.8,581.4,941.4
Arkansas,   Oil and gas extraction,Millions of current dollars,108.7,81,71.8,90.7,101.5,101.7,140.3,219.8,363.3,470.5,851.5,1717,1285,1752.5,2209.1,1823.7,1754.9,1722.2,724.5,443.5,377.8,289.3,207.9,143.6,(NA)
Arkansas,   Mining (except oil and gas),Millions of current dollars,168.2,183.2,203,187.6,178.5,172,170.3,196.3,195.6,224.3,322.5,315.8,326.3,313.7,391.5,377.3,438.6,397.7,309.7,302.7,285.4,316.9,312.6,301.3,(NA)
Arkansas,   Support activities for mining,Millions of current dollars,59.9,58,45.7,71.1,129.8,96.3,114,144.2,195.4,401.4,636.9,914,791.8,844.5,937.3,810.2,694.4,674.4,470.7,206.2,223.3,250.9,225.3,136.5,(NA)
Arkansas,  Utilities,Millions of current dollars,1757.8,1710.7,1886.5,1795.6,1835.3,1705,1756.6,1881.1,1969.9,2268.5,2267.2,2391.8,2535.6,2812.8,2891.5,3010.3,3201.7,3234.9,3207.5,3254.9,3279.4,3307,3511.7,3597.9,3837.6
Arkansas,  Construction,Millions of current dollars,2648.8,2815.4,2979.2,3227.2,3310.5,3397.6,3473.3,3967.4,4366.5,4505.9,4514.8,4338.5,4194.6,4044.2,4036.3,4304.6,3894.1,3932.4,4131.2,4363.5,4592.2,4674.4,4962,5097.8,5400.2
Arkansas,  Manufacturing,Millions of current dollars,13391.4,13476.2,14671.4,14552.2,13864.3,14695.3,15067,16276.7,16850,17822.3,16238.9,15371.7,13788.6,14988.9,15679.7,15251.1,16726.9,17661,17643.9,17553.1,17848.3,19119.9,19671.5,19008.2,21321.9
Arkansas,   Durable goods manufacturing,Millions of current dollars,7178.3,7224.7,7787.4,7578.5,7002.4,7427.3,7584,8451.1,8945.7,9574.5,9307.5,8799.2,6334.3,7041.5,8056.1,8032.8,8232,8389.9,8595.5,8554.6,9114.7,10034.6,9682.5,9000.4,10025.4
Arkansas,    Wood product manufacturing,Millions of current dollars,706.1,650,774.9,648.4,566.3,610.6,747.6,831.7,914.1,747.3,692.4,660.2,548.9,693.8,671.8,782.6,986.3,1024,926.7,943.2,1051.5,1158.2,968,1013.4,(NA)
Arkansas,    Nonmetallic mineral product manufacturing,Millions of current dollars,305.5,305.5,348.4,333.9,332.4,344.9,287.3,420.1,498.1,556.9,438.8,406.4,280.5,356.5,297.4,328.7,379.7,416.1,375.8,432.6,413.6,412.2,414.8,437.4,(NA)
Arkansas,    Primary metal manufacturing,Millions of current dollars,878,818.8,743.5,921.1,865.1,962.8,781.3,1288.3,1226.4,1632.7,1583.9,1514.6,596,842.7,1466.3,1758,1452.9,1457.1,1205.5,1382.9,1595.7,2206.4,1933.2,1695.5,(NA)
Arkansas,    Fabricated metal product manufacturing,Millions of current dollars,1337,1276.5,1510.7,1574.1,1446.4,1221,1453.2,1652.8,1590.7,1729.9,1720.5,1750.2,1890.5,1859.3,1653.9,1531.5,1626,1734.5,1803.6,1747.8,1887.4,1847,1889,1740.4,(NA)
Arkansas,    Machinery manufacturing,Millions of current dollars,959.1,1046.1,933.8,835.4,843.5,1108.7,997.4,983.6,886.7,868.5,1010.3,956.8,878.8,889.3,984.8,986.8,1118.2,1093.5,1214.7,1163.9,1341,1478.5,1553.1,1477,(NA)
Arkansas,    Computer and electronic product manufacturing,Millions of current dollars,273.4,354.5,310.6,344.5,269.9,281.2,333.6,384.6,356.9,323.1,283.1,291.1,272.2,318.1,317.7,328.3,342.5,308.7,316.8,308.9,324,351.4,305.9,282.6,(NA)
Arkansas,"    Electrical equipment, appliance, and component manufacturing",Millions of current dollars,970.8,818.7,978.7,807,977.1,1132.5,1398,1211.1,1428.2,1520.9,1277.8,977.2,707,776.1,879.2,763.9,670.9,578.2,560.3,481.9,534.9,595.5,613.1,606.6,(NA)
Arkansas,"    Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,715.2,691.2,766.6,828.1,651.9,592.8,576.4,721.9,824.7,804.4,687.4,449.3,182,382.7,499.4,395.7,386.8,405.8,519.2,504.9,521.3,504.4,477.7,464.7,(NA)
Arkansas,    Other transportation equipment manufacturing,Millions of current dollars,269.6,437.1,589.1,397.9,282.6,310.5,263.7,335.4,559,702.5,989.7,1073.5,437.2,442,868.7,818.5,882.4,913.4,1243.9,1144,934.4,966.9,1037.6,757.8,(NA)
Arkansas,    Furniture and related product manufacturing,Millions of current dollars,380.2,440.8,399.8,434.7,385.4,464.4,388.3,343.8,325.5,347.8,267.9,253.7,254.5,194.5,154.2,149.3,182.5,234.8,232.5,237.4,282.3,242.3,252.2,250.2,(NA)
Arkansas,    Miscellaneous manufacturing,Millions of current dollars,383.6,385.5,431.3,453.3,381.8,398,357.2,277.9,335.4,340.5,355.8,466.3,286.6,286.7,262.8,189.5,203.7,224,196.5,207.1,228.6,271.8,237.9,274.8,(NA)
Arkansas,   Nondurable goods manufacturing,Millions of current dollars,6213.1,6251.4,6884,6973.7,6861.9,7268,7483,7825.6,7904.3,8247.8,6931.4,6572.5,7454.4,7947.3,7623.6,7218.3,8494.9,9271,9048.4,8998.5,8733.5,9085.3,9989,10007.9,11296.5
Arkansas,    Food and beverage and tobacco product manufacturing,Millions of current dollars,2282.9,2292.8,2821.4,2753.4,2881.2,3373.9,3854.4,4236.5,4216,4051.9,2573.2,2536,3211.8,3501.6,2955.7,2793.5,3459,3576.2,3812.8,3851.9,3841.9,4148.5,4740,5130.1,(NA)
Arkansas,    Textile mills and textile product mills,Millions of current dollars,91.4,103.5,95.5,111.9,78.8,89.2,98,91.2,70.3,56.1,57.4,65.2,60.8,58.5,58.6,68.6,58.8,60.1,61.5,79.8,65.4,67.3,50.1,46.2,(NA)
Arkansas,"    Apparel, leather, and allied product manufacturing",Millions of current dollars,258.5,187.5,169.2,167.7,145.6,172.6,147.4,159.8,156.1,112.8,105.5,94.9,91.1,81.6,82.3,83.4,81.8,62.1,72.8,77,65.5,62.2,59.3,62.8,(NA)
Arkansas,    Paper manufacturing,Millions of current dollars,1342.3,1243.9,1373,1409.3,1281.6,1351.5,1129.8,1191.6,1250.6,1575.9,1862.3,1930.2,2007.5,1939.7,1900.2,1790.8,1803.6,1943.9,1768.5,1992.2,1564.4,1414.5,1507.7,1460.7,(NA)
Arkansas,    Printing and related support activities,Millions of current dollars,230.6,217,244.6,223.7,230.4,244.7,205.7,223.5,222.7,300,287.2,258.8,261.2,247.4,257.9,231.9,190.6,207,297.8,310.2,363,359,361.5,329.5,(NA)
Arkansas,    Petroleum and coal products manufacturing,Millions of current dollars,281.9,550.9,488.1,628.4,796.7,351.1,317.9,222.7,235.6,279.8,392.6,216.4,322.8,321.6,261.4,230,755.4,1253.9,596.3,370.8,451,673.7,657.2,442.2,(NA)
Arkansas,    Chemical manufacturing,Millions of current dollars,868.4,756.1,695.3,642.3,414.6,621.5,595.8,502.9,524.9,756.8,607.4,659.1,640.6,762.2,911.8,823.9,976.6,984.7,1019.6,953.6,1030.9,1090.8,1318.2,1300.9,(NA)
Arkansas,    Plastics and rubber products manufacturing,Millions of current dollars,857.1,899.7,997,1036.9,1032.9,1063.5,1134,1197.5,1228.2,1114.6,1045.6,811.9,858.5,1034.7,1195.7,1196.3,1169.3,1183.1,1419.3,1363,1351.5,1269.4,1295,1235.3,(NA)
Arkansas,  Wholesale trade,Millions of current dollars,3753.6,3981.8,4155.1,4373.8,4448.7,4637,4937.7,5594.8,6150.8,6610,7004.6,7431.8,7181.2,7713.5,7775.9,8211.4,8666.4,8846.1,9329.7,9332.4,9635.3,9968.8,10217.7,10334,11632.6
Arkansas,  Retail trade,Millions of current dollars,4338.8,4630.8,4986.6,5009.9,5204.2,5562.8,5902.4,6064.4,6550.8,6772.2,6681.5,6850.2,6755.2,7084.9,7153.9,7490.3,7771.4,7968.3,8221.9,8608.5,8621.2,8808.3,8899.6,9462.2,10899.2
Arkansas,  Transportation and warehousing,Millions of current dollars,2695.8,3055.3,3246.7,3306.4,3353.9,3534.6,3695,3923.8,4278,4526.3,4324.7,4402.3,3902.4,4077.8,4375,4626.5,4629,4766.3,4970.9,4830.4,4993.2,5336.3,5507,5246.3,6206.3
Arkansas,   Air transportation,Millions of current dollars,93.3,91.7,101.8,106.8,86.4,100.6,108,116.3,161.4,152,119.1,133.8,128.2,153.1,162.4,152.3,149.2,84.4,86.4,88.2,151.8,143.5,143.3,50.6,(NA)
Arkansas,   Rail transportation,Millions of current dollars,356.2,403,406.2,422,405.7,368.8,391,413.4,463.1,551.7,517.6,598.9,503.7,533,575.9,694.8,714.3,757.4,758.6,679,694.9,747.9,693.5,613.1,(NA)
Arkansas,   Water transportation,Millions of current dollars,10.8,10.6,12,12.9,3.9,2.9,3.3,11.8,12.1,17.9,16.9,19.3,18.5,17.4,17.6,6.8,3.7,3.2,2.9,1.5,2.6,4.2,7.1,5.4,(NA)
Arkansas,   Truck transportation,Millions of current dollars,1482,1658.9,1808.2,1847.3,1938.6,2101.1,2134.6,2227.5,2444.3,2586.7,2519.4,2456.8,2157.1,2325.4,2521.4,2622.2,2563.4,2693.7,2812.9,2720.4,2795,3020.8,3136.7,3072.6,(NA)
Arkansas,   Transit and ground passenger transportation,Millions of current dollars,31.6,33.1,36.4,38.6,35.3,32.6,39.4,40.4,41.4,47.4,49.4,39.6,40.5,44.7,58.2,64.4,73.6,85,86.2,82.3,79.8,76.4,81.6,68.1,(NA)
Arkansas,   Pipeline transportation,Millions of current dollars,72.3,104.4,100.2,68.1,75.1,90.2,99.4,99.4,99.5,100.2,89.7,94.2,91.2,65.9,79.3,83.4,102.9,115.4,117.1,94.7,86.5,93.7,89,88.7,(NA)
Arkansas,   Other transportation and support activities,Millions of current dollars,279.1,312.5,324.3,357.2,391.6,416.9,470.2,543.5,564,576.5,549.8,559.2,509.3,529.6,545.6,590.1,624.8,644.8,716.9,706.3,720.8,773.9,840.2,868,(NA)
Arkansas,   Warehousing and storage,Millions of current dollars,370.6,441.2,457.5,453.6,417.5,421.5,449,471.4,492.3,493.9,462.8,500.5,453.9,408.6,414.5,412.4,396.9,382.5,389.8,458.1,461.7,476,515.5,479.7,(NA)
Arkansas,  Information,Millions of current dollars,2228.2,2383,2467.6,2356.9,2578.6,2762.2,3115.5,3441.9,3986,3725.4,4598.4,3935.2,3970.2,2918.4,2675.6,2518,2648.2,2608.9,2558.6,2644.3,2569,2068.2,2280.9,2607.6,2759.8
Arkansas,   Publishing industries (except Internet),Millions of current dollars,390.7,373.1,435,343.4,371.2,429.4,478.2,556.1,601.6,545.1,625.8,612,570.7,582.8,582,572.2,567.7,559.1,452,465.7,440.5,388.1,382.6,323.2,(NA)
Arkansas,   Motion picture and sound recording industries,Millions of current dollars,31,46.2,70,42.7,101.8,84.6,53.8,97.8,54.1,64.6,75,80.9,107.1,96.9,102,96.4,96,81.7,81.3,88.5,100.3,88.7,97.3,55.6,(NA)
Arkansas,   Broadcasting (except Internet) and telecommunications,Millions of current dollars,1721.7,1855.9,1865.5,1919.9,2019.8,2052.5,2371.4,2583.4,3145.1,2921.8,3753.7,3062.9,3114.1,2011.5,1731.7,1590.1,1733.1,1683.9,1747.9,1721.9,1660.5,1171.3,1276,1255.3,(NA)
Arkansas,"   Data processing, hosting, and other information services",Millions of current dollars,84.8,107.7,97.1,50.9,85.8,195.6,212.1,204.5,185.1,193.9,143.8,179.4,178.3,227.2,259.9,259.3,251.4,284.2,277.4,368.2,367.7,420,525,973.5,(NA)
Arkansas,"  Finance, insurance, real estate, rental, and leasing",Millions of current dollars,7698.2,8176.1,8979.8,9425.3,9779.4,10588,11140.1,11171.3,12776.6,13546.3,14401.4,13864.6,14241.1,14901.4,16334.1,16822.9,16933.6,17766.4,18798.4,18986.2,18807,20308.7,21425.1,22078.6,23083
Arkansas,   Finance and insurance,Millions of current dollars,2573.4,2816.7,2947.1,3308.1,3079.7,3230,3483.7,3435,3797.3,3992.6,4099.3,4005.3,3936.2,4150.2,5013.1,4680,4598,5308.9,5645,5923.3,5697.1,6167.5,6594.7,7383.6,7879.2
Arkansas,"    Monetary Authorities- central bank, credit intermediation, and related services",Millions of current dollars,1187.7,1340,1466.5,1534.6,1536,1721.9,1758.4,1679.3,1870.2,1962.1,1964.8,1827.2,1617,1652.3,2154,2382.6,2403.4,2736.6,2786.8,2915.4,2973.3,3171.9,3315.2,3636.9,(NA)
Arkansas,"    Securities, commodity contracts, and other financial investments and related activities",Millions of current dollars,298.9,291.6,289.7,298.3,360.8,334.6,346.3,347.3,402.4,426.8,366.8,207.4,423.4,425.6,388.8,524.7,480.7,498.4,505.2,518.4,440.8,456.2,506.6,515.5,(NA)
Arkansas,    Insurance carriers and related activities,Millions of current dollars,1079.8,1171,1173.6,1459.3,1171.5,1159.9,1343.7,1231.7,1313.5,1408.7,1456.6,1575.8,1498.3,1543.7,1772.6,1652.3,1651.5,1998.4,2322.7,2459.7,2260.5,2519.5,2755.5,3214.4,(NA)
Arkansas,"    Funds, trusts, and other financial vehicles",Millions of current dollars,7,14.2,17.4,15.9,11.4,13.6,35.3,176.8,211.3,195.1,311.1,394.9,397.5,528.7,697.7,120.4,62.4,75.5,30.3,29.8,22.5,19.9,17.3,16.8,(NA)
Arkansas,   Real estate and rental and leasing,Millions of current dollars,5124.8,5359.4,6032.7,6117.2,6699.6,7357.9,7656.4,7736.3,8979.3,9553.7,10302.1,9859.3,10304.9,10751.1,11321,12142.9,12335.6,12457.5,13153.5,13062.8,13109.9,14141.2,14830.5,14695,15203.8
Arkansas,    Real estate,Millions of current dollars,4580.9,4792.5,5393.7,5496.4,6066.4,6724.2,6955.5,6867.2,8076.9,8546.5,9230.3,8770.3,9278.7,9752.6,10309.4,11034,11200.6,11320.5,12092.7,12022.4,12076,13188.7,13708.8,13628,(NA)
Arkansas,    Rental and leasing services and lessors of nonfinancial intangible assets,Millions of current dollars,544,566.9,638.9,620.8,633.3,633.7,700.9,869.1,902.4,1007.2,1071.8,1089,1026.1,998.6,1011.6,1109,1135,1136.9,1060.7,1040.4,1033.9,952.5,1121.7,1067,(NA)
Arkansas,  Professional and business services,Millions of current dollars,3661.6,4059.9,4518,4947,5384.3,5764.1,6206.6,6729.9,7154.2,7640.2,8047.4,8664.5,8674,9345.9,9723.6,10388.4,11041.1,11498.2,11974.6,12418.9,13313.5,13941.1,14449.8,14268.8,16161.3
Arkansas,"   Professional, scientific, and technical services",Millions of current dollars,1646.4,1783.9,1915,1920.4,2144.4,2491.5,2695.7,2942.8,3091.7,3238.3,3421.2,3607.8,3433.9,3567.1,3810.1,3750.3,3902.9,4021.6,4192.5,4347.9,4538.9,4886.4,4993.3,4658.1,4983.6
Arkansas,    Legal services,Millions of current dollars,358.7,378.6,392,422,481.8,504.7,554.5,622.8,651.6,668.3,686.6,743.2,686.4,669.4,696.4,686.2,679,722,719.2,745.6,762.8,798.9,812.2,795.3,(NA)
Arkansas,    Computer systems design and related services,Millions of current dollars,315,374,415.8,330.1,373.9,538.3,589.3,616.4,652,681.9,709.2,725.9,745,793.2,940,933.2,1008.8,966.2,1020.9,1108.9,1081.9,1194.8,1192.7,1001.2,(NA)
Arkansas,"    Miscellaneous professional, scientific, and technical services",Millions of current dollars,972.7,1031.2,1107.1,1168.3,1288.7,1448.5,1551.9,1703.6,1788.1,1888,2025.5,2138.7,2002.5,2104.5,2173.6,2130.9,2215.1,2333.4,2452.4,2493.3,2694.2,2892.6,2988.4,2861.6,(NA)
Arkansas,   Management of companies and enterprises,Millions of current dollars,1015.7,1222.1,1445.8,1738.6,1869.6,1845.1,1925.1,2151.7,2221,2438,2491.3,2763.5,2982.1,3272.6,3251.1,4008.6,4393.4,4549.2,4741.9,4946.6,5413.5,5408.7,5689,5859.3,6691.7
Arkansas,   Administrative and support and waste management and remediation services,Millions of current dollars,999.5,1053.9,1157.3,1288,1370.3,1427.4,1585.9,1635.5,1841.5,1964,2134.9,2293.2,2258,2506.1,2662.5,2629.5,2744.9,2927.4,3040.1,3124.5,3361.1,3646,3767.5,3751.4,4485.9
Arkansas,    Administrative and support services,Millions of current dollars,887.3,936.9,1014.8,1125.7,1154.5,1164.8,1314.1,1451.9,1648,1781.4,1901.8,2043.3,2001.9,2195.2,2376.4,2335.8,2457.5,2625.5,2731.9,2813.5,3010.4,3240.9,3329.3,3302.4,(NA)
Arkansas,    Waste management and remediation services,Millions of current dollars,112.2,117.1,142.4,162.3,215.9,262.6,271.7,183.5,193.6,182.6,233.1,249.9,256.1,311,286.1,293.8,287.4,301.9,308.3,310.9,350.7,405.1,438.3,449,(NA)
Arkansas,"  Educational services, health care, and social assistance",Millions of current dollars,4177.1,4383.4,4643.2,4923.2,5250.5,5618.7,6048.8,6480.3,6815.3,7242.8,7531.5,8132.6,8636.7,8871.7,9158.7,9655.2,9866.5,10124.8,10560.1,11203.8,11697.7,12137.3,12636.8,12230.5,12706.5
Arkansas,   Educational services,Millions of current dollars,227.8,236.3,262,281.8,293.4,330.4,369.2,395.4,408.1,449.1,474.7,526.3,617.4,666.9,701.2,716,750.1,768,766.4,820.3,810.7,865.2,911.3,791.4,816.7
Arkansas,   Health care and social assistance,Millions of current dollars,3949.3,4147.1,4381.1,4641.4,4957.1,5288.3,5679.5,6085,6407.1,6793.7,7056.8,7606.4,8019.3,8204.8,8457.5,8939.2,9116.4,9356.8,9793.7,10383.5,10887,11272.1,11725.5,11439.1,11889.8
Arkansas,    Ambulatory health care services,Millions of current dollars,1945,2010.4,2104.5,2219.1,2409.2,2525.6,2661.6,2827.7,3026.7,3189.4,3310.2,3551.4,3707.1,3796.8,3969.9,4151.5,4266.9,4446.3,4671,5092.2,5363.4,5563.7,5872,5585.1,(NA)
Arkansas,    Hospitals,Millions of current dollars,1317,1391,1462.9,1541.6,1638.6,1759.4,1904,2059.3,2095.1,2171.5,2231.7,2393.4,2527.2,2503.2,2556.6,2718.3,2740.2,2759.2,2912.8,2981.2,3173.3,3308.1,3399.9,3415,(NA)
Arkansas,    Nursing and residential care facilities,Millions of current dollars,395.7,411.3,434.2,449.4,483.4,546.3,600.9,643.1,674.9,730.3,768.3,847.4,912.1,965.1,991.8,1038.8,1062.2,1069.3,1084.7,1146.1,1170.6,1193,1233.8,1261.7,(NA)
Arkansas,    Social assistance,Millions of current dollars,291.7,334.4,379.6,431.2,425.9,457,513.1,555,610.4,702.4,746.5,814.2,872.9,939.7,939.2,1030.5,1047.1,1082,1125.2,1164,1179.8,1207.3,1219.8,1177.3,(NA)
Arkansas,"  Arts, entertainment, recreation, accommodation, and food services",Millions of current dollars,1487.1,1612.3,1752.8,1851.7,1899,2014.9,2110.4,2289.4,2426.5,2590.3,2670.4,2701.8,2763,2943.3,3039.9,3209.5,3253.9,3438.8,3734.1,3958.7,4135.2,4389.5,4694.5,4086.8,5152.7
Arkansas,"   Arts, entertainment, and recreation",Millions of current dollars,226.4,227,240.7,254.6,234.3,243.5,258.3,276.6,290.4,306.6,356.8,381.6,397.2,408.3,437,470.9,469,503.8,506.1,539.8,572.6,614.3,656.3,548.8,713.9
Arkansas,"    Performing arts, spectator sports, museums, and related activities",Millions of current dollars,67.4,69.1,68.3,72.5,66.4,71.3,78.7,89.2,98.8,105.7,127.1,138.5,158.9,141.9,168.9,186.9,187.9,205.2,207.8,232.9,258.3,285.4,326,240.8,(NA)
Arkansas,"    Amusement, gambling, and recreation industries",Millions of current dollars,159,157.9,172.4,182.1,167.9,172.3,179.6,187.4,191.7,200.9,229.6,243.1,238.3,266.4,268.1,284,281.1,298.6,298.3,306.8,314.3,328.9,330.3,308,(NA)
Arkansas,   Accommodation and food services,Millions of current dollars,1260.8,1385.3,1512.1,1597,1664.7,1771.4,1852.1,2012.9,2136.1,2283.7,2313.6,2320.2,2365.8,2535,2602.9,2738.6,2784.9,2935,3228,3418.9,3562.5,3775.3,4038.2,3538,4438.8
Arkansas,    Accommodation,Millions of current dollars,319.4,368.2,385.6,407.4,401.1,429,418,450.7,476.1,519.6,515,487.5,455,470.9,485.8,495.6,498.9,506.6,541.1,537.9,573.1,681.7,764.9,475.6,(NA)
Arkansas,    Food services and drinking places,Millions of current dollars,941.3,1017.1,1126.5,1189.7,1263.7,1342.4,1434.1,1562.2,1660,1764.1,1798.6,1832.7,1910.8,2064.1,2117.1,2243,2286,2428.4,2686.9,2880.9,2989.4,3093.6,3273.3,3062.4,(NA)
Arkansas,  Other services (except government and government enterprises),Millions of current dollars,1592.1,1779.3,1880.2,1965,1857.6,2009.6,2000.7,2115.6,2155.7,2272.3,2267.6,2267.8,2264.2,2344.1,2394.9,2493.3,2503.8,2619.2,2704.9,2781.1,2853.4,3004.5,3105.5,3001.9,3274.5
Arkansas, Government and government enterprises,Millions of current dollars,7324.3,7652.8,8043.9,8492.9,9118.2,9518.4,10138,10865.8,11761.9,12506.7,12951.4,13424,13925.1,14404.8,14736.5,14931,15343.2,15527.4,15648.9,15860.4,16143.1,16564.1,16862.4,17368.4,18136.5
Arkansas,  Federal civilian,Millions of current dollars,1352.9,1396,1438.1,1558.5,1582.1,1646.9,1757.7,1882.7,1969.5,2064.9,2151.5,2242,2327.9,2319.9,2273.3,2237.9,2201.8,2281,2406.3,2422.1,2488.6,2595.8,2609.9,2766.8,2807
Arkansas,  Military,Millions of current dollars,446.7,466.2,476.8,497.4,531.8,637.3,782.8,818.6,999.9,982.6,1013.8,1007,1073,1048.9,1027.3,1032.1,1036.3,976.3,900.8,930.9,916.8,885.3,879,911.7,902.8
Arkansas,  State and local,Millions of current dollars,5524.7,5790.6,6129,6436.9,7004.3,7234.2,7597.5,8164.5,8792.5,9459.2,9786.1,10175,10524.2,11036,11436,11661,12105.1,12270.1,12341.8,12507.4,12737.8,13083,13373.6,13690,14426.7
Arkansas,Natural resources and mining,Millions of current dollars,3091.6,2679.8,2600.4,2451.6,2732.1,2305.8,3103,4397.2,3645.5,3846,4881.9,5930,4676.1,5035,5792.4,5579.6,6747.5,6146.8,4302.1,3356.3,3861.6,3678.3,2615.4,2361.6,3973.5
Arkansas,Trade,Millions of current dollars,8092.4,8612.5,9141.7,9383.6,9652.9,10199.8,10840.2,11659.2,12701.6,13382.1,13686.1,14282,13936.5,14798.3,14929.8,15701.7,16437.8,16814.4,17551.6,17940.9,18256.5,18777.1,19117.3,19796.2,22531.8
Arkansas,Transportation and utilities,Millions of current dollars,4453.6,4766.1,5133.2,5102,5189.2,5239.6,5451.6,5804.9,6247.9,6794.8,6591.9,6794.1,6438,6890.6,7266.5,7636.8,7830.7,8001.2,8178.4,8085.3,8272.6,8643.3,9018.6,8844.2,10043.9
Arkansas,Manufacturing and information,Millions of current dollars,15619.6,15859.1,17138.9,16909,16442.9,17457.5,18182.5,19718.6,20836,21547.8,20837.3,19306.9,17758.8,17907.3,18355.3,17769.1,19375.2,20269.9,20202.5,20197.4,20417.2,21188.1,21952.4,21615.8,24081.6
Arkansas,Private goods-producing industries 2/,Millions of current dollars,19131.8,18971.4,20250.9,20230.9,19906.9,20398.7,21643.3,24641.3,24862,26174.2,25635.6,25640.2,22659.3,24068,25508.4,25135.3,27368.5,27740.2,26077.2,25272.9,26302.1,27472.6,27248.9,26467.7,30695.6
Arkansas,Private services-providing industries 3/,Millions of current dollars,33390.3,35772.5,38516.5,39954.7,41591.6,44196.8,46913.8,49692.6,54263.8,57194.2,59794.7,60642.6,60923.7,63013.8,65523.1,68425.7,70515.7,72871.9,76060.7,78019.1,79904.9,83269.8,86728.5,86914.7,95713.4
